handle,month,tweet_count,score,magnitude
PeterFelser,01/2019,1,0.20000000298023224,0.699999988079071
JoanaCotar,12/2020,4,0.20000000298023224,3.5999999046325684
JoanaCotar,11/2020,7,0.10000000149011612,8.300000190734863
JoanaCotar,10/2020,19,0.0,11.800000190734863
JoanaCotar,09/2020,5,0.20000000298023224,5.199999809265137
JoanaCotar,08/2020,5,0.20000000298023224,5.599999904632568
JoanaCotar,07/2020,15,0.0,11.5
JoanaCotar,06/2020,3,0.20000000298023224,2.700000047683716
JoanaCotar,05/2020,3,0.10000000149011612,1.899999976158142
JoanaCotar,04/2020,5,0.10000000149011612,4.400000095367432
JoanaCotar,03/2020,10,0.20000000298023224,10.199999809265137
JoanaCotar,02/2020,5,0.0,2.799999952316284
JoanaCotar,01/2020,1,0.0,0.800000011920929
JoanaCotar,12/2019,4,0.20000000298023224,3.5
JoanaCotar,11/2019,2,0.10000000149011612,1.0
JoanaCotar,10/2019,1,0.0,0.4000000059604645
JoanaCotar,09/2019,3,0.0,1.600000023841858
JoanaCotar,08/2019,4,0.0,1.7999999523162842
JoanaCotar,07/2019,4,0.20000000298023224,3.0
JoanaCotar,06/2019,3,0.10000000149011612,3.0
JoanaCotar,05/2019,4,0.20000000298023224,3.700000047683716
JoanaCotar,04/2019,5,0.20000000298023224,4.0
JoanaCotar,03/2019,4,0.20000000298023224,2.0
JoanaCotar,02/2019,2,0.20000000298023224,1.600000023841858
JoanaCotar,01/2019,3,0.0,2.0999999046325684
JoanaCotar,12/2018,3,0.30000001192092896,3.299999952316284
JoanaCotar,11/2018,24,0.20000000298023224,16.700000762939453
JoanaCotar,10/2018,9,0.10000000149011612,5.900000095367432
JoanaCotar,09/2018,13,0.10000000149011612,10.600000381469727
JoanaCotar,08/2018,9,0.10000000149011612,7.5
JoanaCotar,07/2018,13,0.10000000149011612,8.699999809265137
JoanaCotar,06/2018,15,0.0,7.400000095367432
JoanaCotar,05/2018,10,0.10000000149011612,6.5
JoanaCotar,04/2018,9,0.10000000149011612,6.400000095367432
JoanaCotar,03/2018,7,0.20000000298023224,6.800000190734863
JoanaCotar,02/2018,6,0.20000000298023224,4.099999904632568
JoanaCotar,01/2018,21,0.10000000149011612,19.0
JoanaCotar,12/2017,10,0.10000000149011612,6.599999904632568
JoanaCotar,11/2017,8,0.10000000149011612,4.800000190734863
JoanaCotar,10/2017,4,0.10000000149011612,3.0999999046325684
JoanaCotar,09/2017,6,0.10000000149011612,3.9000000953674316
JoanaCotar,08/2017,14,0.20000000298023224,10.399999618530273
JoanaCotar,07/2017,17,0.20000000298023224,10.100000381469727
JoanaCotar,06/2017,4,0.30000001192092896,3.799999952316284
JoanaCotar,03/2017,2,0.0,0.800000011920929
JoanaCotar,02/2017,1,0.30000001192092896,0.30000001192092896
JoanaCotar,01/2017,9,0.0,4.199999809265137
PeterBoehringer,11/2020,2,-0.20000000298023224,0.5
PeterBoehringer,10/2020,1,0.30000001192092896,0.30000001192092896
PeterBoehringer,09/2020,1,-0.20000000298023224,0.20000000298023224
PeterBoehringer,04/2020,1,0.0,0.0
PeterBoehringer,03/2020,1,0.10000000149011612,0.10000000149011612
PeterBoehringer,02/2020,1,0.0,0.30000001192092896
PeterBoehringer,12/2019,1,0.30000001192092896,0.30000001192092896
PeterBoehringer,10/2019,1,0.20000000298023224,0.20000000298023224
PeterBoehringer,03/2019,2,0.10000000149011612,0.6000000238418579
PeterBoehringer,02/2019,1,0.4000000059604645,0.800000011920929
PeterBoehringer,01/2019,2,0.0,0.10000000149011612
PeterBoehringer,11/2018,2,0.10000000149011612,0.4000000059604645
PeterBoehringer,10/2018,2,0.20000000298023224,0.6000000238418579
PeterBoehringer,09/2018,1,0.0,0.0
PeterBoehringer,03/2018,1,0.10000000149011612,0.10000000149011612
JuergenBraunAfD,12/2020,1,0.30000001192092896,1.100000023841858
JuergenBraunAfD,11/2020,7,0.20000000298023224,3.5999999046325684
JuergenBraunAfD,10/2020,11,0.0,6.5
JuergenBraunAfD,09/2020,8,0.0,6.099999904632568
JuergenBraunAfD,08/2020,6,0.10000000149011612,3.0999999046325684
JuergenBraunAfD,07/2020,3,0.4000000059604645,3.0999999046325684
JuergenBraunAfD,06/2020,4,0.10000000149011612,3.700000047683716
JuergenBraunAfD,05/2020,3,0.0,0.20000000298023224
JuergenBraunAfD,04/2020,6,0.20000000298023224,2.9000000953674316
JuergenBraunAfD,03/2020,26,0.10000000149011612,16.200000762939453
JuergenBraunAfD,02/2020,3,0.0,2.200000047683716
JuergenBraunAfD,01/2020,5,0.10000000149011612,2.9000000953674316
JuergenBraunAfD,12/2019,8,0.10000000149011612,2.5999999046325684
JuergenBraunAfD,11/2019,6,0.20000000298023224,4.800000190734863
JuergenBraunAfD,10/2019,13,0.0,9.600000381469727
JuergenBraunAfD,09/2019,14,0.20000000298023224,8.800000190734863
JuergenBraunAfD,08/2019,11,0.0,5.0
JuergenBraunAfD,07/2019,15,0.0,7.0
JuergenBraunAfD,06/2019,8,0.10000000149011612,4.199999809265137
JuergenBraunAfD,05/2019,7,0.10000000149011612,4.699999809265137
JuergenBraunAfD,04/2019,6,0.20000000298023224,3.200000047683716
JuergenBraunAfD,03/2019,10,0.20000000298023224,5.5
JuergenBraunAfD,02/2019,7,0.0,2.700000047683716
JuergenBraunAfD,01/2019,3,0.10000000149011612,1.2999999523162842
JuergenBraunAfD,12/2018,3,0.10000000149011612,1.7999999523162842
JuergenBraunAfD,11/2018,29,0.10000000149011612,16.5
JuergenBraunAfD,10/2018,10,0.10000000149011612,4.5
JuergenBraunAfD,09/2018,5,0.10000000149011612,2.299999952316284
JuergenBraunAfD,08/2018,12,0.20000000298023224,6.5
JuergenBraunAfD,07/2018,9,0.0,3.0
JuergenBraunAfD,06/2018,15,0.10000000149011612,7.400000095367432
JuergenBraunAfD,05/2018,2,0.10000000149011612,1.399999976158142
JuergenBraunAfD,04/2018,2,0.4000000059604645,2.5999999046325684
JuergenBraunAfD,03/2018,4,0.10000000149011612,1.0
JuergenBraunAfD,02/2018,1,-0.10000000149011612,0.10000000149011612
Buettner_MdB,11/2020,1,0.4000000059604645,1.2999999523162842
Buettner_MdB,09/2020,1,-0.30000001192092896,0.30000001192092896
Buettner_MdB,06/2020,2,-0.10000000149011612,1.2999999523162842
Buettner_MdB,05/2020,1,-0.10000000149011612,0.30000001192092896
Buettner_MdB,04/2020,2,0.10000000149011612,0.699999988079071
Buettner_MdB,01/2020,1,0.0,0.10000000149011612
Buettner_MdB,11/2019,4,0.0,3.200000047683716
Buettner_MdB,10/2019,4,0.30000001192092896,3.0
Buettner_MdB,09/2019,1,0.0,0.6000000238418579
Buettner_MdB,08/2019,1,0.20000000298023224,0.4000000059604645
Buettner_MdB,04/2019,1,0.10000000149011612,1.100000023841858
Buettner_MdB,03/2019,1,0.0,0.20000000298023224
Buettner_MdB,02/2019,1,0.20000000298023224,1.0
Buettner_MdB,12/2018,1,0.20000000298023224,1.2000000476837158
Buettner_MdB,11/2018,7,0.30000001192092896,5.900000095367432
Buettner_MdB,04/2018,1,0.20000000298023224,0.20000000298023224
Buettner_MdB,02/2018,4,0.0,1.100000023841858
Buettner_MdB,01/2018,1,0.20000000298023224,0.6000000238418579
Buettner_MdB,12/2017,7,0.0,3.5
Buettner_MdB,11/2017,3,0.0,1.399999976158142
Buettner_MdB,09/2017,1,-0.30000001192092896,0.30000001192092896
Buettner_MdB,08/2017,1,0.0,0.0
Buettner_MdB,07/2017,1,0.5,2.200000047683716
ElsnervonGronow,11/2020,1,-0.10000000149011612,0.10000000149011612
ElsnervonGronow,10/2020,16,0.0,7.099999904632568
ElsnervonGronow,09/2020,8,0.10000000149011612,2.700000047683716
ElsnervonGronow,07/2020,1,0.4000000059604645,0.800000011920929
ElsnervonGronow,06/2020,7,0.0,2.0
ElsnervonGronow,05/2020,5,0.20000000298023224,2.700000047683716
ElsnervonGronow,04/2020,7,0.0,2.799999952316284
ElsnervonGronow,03/2020,18,0.10000000149011612,7.0
ElsnervonGronow,02/2020,7,0.0,2.799999952316284
ElsnervonGronow,01/2020,10,0.10000000149011612,3.5999999046325684
ElsnervonGronow,12/2019,3,0.0,1.600000023841858
ElsnervonGronow,11/2019,9,0.20000000298023224,4.800000190734863
ElsnervonGronow,10/2019,12,0.0,4.099999904632568
ElsnervonGronow,09/2019,8,0.20000000298023224,3.700000047683716
ElsnervonGronow,08/2019,3,0.0,1.100000023841858
ElsnervonGronow,07/2019,8,0.0,3.9000000953674316
ElsnervonGronow,06/2019,9,0.0,3.0999999046325684
ElsnervonGronow,05/2019,16,0.20000000298023224,7.800000190734863
ElsnervonGronow,04/2019,3,0.30000001192092896,2.0999999046325684
ElsnervonGronow,03/2019,15,0.10000000149011612,6.599999904632568
ElsnervonGronow,02/2019,10,0.20000000298023224,5.400000095367432
ElsnervonGronow,01/2019,6,0.20000000298023224,2.9000000953674316
ElsnervonGronow,12/2018,11,0.0,4.900000095367432
ElsnervonGronow,11/2018,17,0.0,6.599999904632568
ElsnervonGronow,10/2018,9,0.20000000298023224,3.200000047683716
ElsnervonGronow,09/2018,10,0.0,1.899999976158142
ElsnervonGronow,08/2018,1,-0.10000000149011612,0.10000000149011612
ElsnervonGronow,07/2018,5,0.10000000149011612,2.4000000953674316
ElsnervonGronow,06/2018,4,0.10000000149011612,1.7999999523162842
ElsnervonGronow,05/2018,2,0.0,0.6000000238418579
ElsnervonGronow,04/2018,3,0.20000000298023224,1.399999976158142
ElsnervonGronow,03/2018,7,0.0,2.5999999046325684
ElsnervonGronow,02/2018,13,0.10000000149011612,6.0
ElsnervonGronow,01/2018,33,0.10000000149011612,12.600000381469727
ElsnervonGronow,12/2017,3,-0.10000000149011612,0.8999999761581421
ElsnervonGronow,11/2017,9,0.0,3.299999952316284
ElsnervonGronow,10/2017,3,0.0,0.699999988079071
ElsnervonGronow,09/2017,9,0.0,3.299999952316284
ElsnervonGronow,08/2017,6,0.20000000298023224,5.199999809265137
ElsnervonGronow,07/2017,2,0.0,0.20000000298023224
DrFriesenMdB,12/2020,5,0.20000000298023224,4.199999809265137
DrFriesenMdB,11/2020,5,0.10000000149011612,5.0
DrFriesenMdB,10/2020,7,0.20000000298023224,6.599999904632568
DrFriesenMdB,09/2020,5,0.10000000149011612,4.300000190734863
DrFriesenMdB,08/2020,4,0.10000000149011612,2.5999999046325684
DrFriesenMdB,07/2020,2,0.20000000298023224,2.9000000953674316
DrFriesenMdB,06/2020,1,0.10000000149011612,0.30000001192092896
DrFriesenMdB,05/2020,4,0.10000000149011612,2.700000047683716
DrFriesenMdB,04/2020,4,0.20000000298023224,4.0
DrFriesenMdB,03/2020,7,0.20000000298023224,6.800000190734863
DrFriesenMdB,02/2020,7,0.0,4.199999809265137
DrFriesenMdB,01/2020,4,0.20000000298023224,2.200000047683716
DrFriesenMdB,12/2019,4,0.10000000149011612,3.200000047683716
DrFriesenMdB,11/2019,2,0.30000001192092896,1.7999999523162842
DrFriesenMdB,10/2019,9,0.10000000149011612,8.0
DrFriesenMdB,09/2019,4,0.4000000059604645,3.0
DrFriesenMdB,08/2019,2,-0.10000000149011612,0.699999988079071
DrFriesenMdB,07/2019,3,0.20000000298023224,4.5
DrFriesenMdB,06/2019,4,0.30000001192092896,6.0
DrFriesenMdB,05/2019,2,0.10000000149011612,1.7999999523162842
DrFriesenMdB,04/2019,5,0.10000000149011612,4.199999809265137
DrFriesenMdB,03/2019,6,0.20000000298023224,4.900000095367432
DrFriesenMdB,02/2019,7,0.10000000149011612,5.599999904632568
DrFriesenMdB,01/2019,4,0.10000000149011612,2.5
DrFriesenMdB,12/2018,8,0.20000000298023224,5.699999809265137
DrFriesenMdB,11/2018,11,0.20000000298023224,10.100000381469727
DrFriesenMdB,10/2018,2,0.20000000298023224,3.299999952316284
DrFriesenMdB,09/2018,4,0.30000001192092896,4.400000095367432
DrFriesenMdB,08/2018,5,0.20000000298023224,7.199999809265137
DrFriesenMdB,07/2018,4,0.10000000149011612,3.200000047683716
DrFriesenMdB,06/2018,7,0.20000000298023224,7.5
DrFriesenMdB,05/2018,2,0.4000000059604645,2.799999952316284
DrFriesenMdB,04/2018,7,0.10000000149011612,7.300000190734863
DrFriesenMdB,03/2018,1,0.30000001192092896,1.100000023841858
DrFriesenMdB,02/2018,8,0.0,4.099999904632568
Jochen_Haug,07/2019,1,0.30000001192092896,1.899999976158142
Jochen_Haug,04/2019,1,0.10000000149011612,0.5
Jochen_Haug,12/2018,1,0.10000000149011612,0.20000000298023224
Jochen_Haug,11/2018,1,0.0,0.0
Jochen_Haug,06/2018,6,0.20000000298023224,3.4000000953674316
Jochen_Haug,05/2018,11,0.10000000149011612,7.099999904632568
Jochen_Haug,04/2018,12,0.10000000149011612,10.800000190734863
Jochen_Haug,03/2018,6,0.10000000149011612,3.0999999046325684
Jochen_Haug,02/2018,4,0.0,2.4000000953674316
Jochen_Haug,01/2018,11,0.10000000149011612,7.0
Jochen_Haug,09/2017,1,0.30000001192092896,0.6000000238418579
Jochen_Haug,08/2017,4,0.0,1.2999999523162842
Jochen_Haug,07/2017,1,-0.10000000149011612,0.10000000149011612
S_Muenzenmaier,11/2020,3,0.4000000059604645,3.200000047683716
S_Muenzenmaier,10/2020,3,0.0,1.7000000476837158
S_Muenzenmaier,09/2020,8,0.10000000149011612,2.9000000953674316
S_Muenzenmaier,08/2020,4,0.30000001192092896,4.199999809265137
S_Muenzenmaier,05/2020,1,0.10000000149011612,0.30000001192092896
S_Muenzenmaier,04/2020,4,0.0,1.600000023841858
S_Muenzenmaier,03/2020,9,0.10000000149011612,5.0
S_Muenzenmaier,02/2020,5,0.0,3.0999999046325684
S_Muenzenmaier,01/2020,2,-0.10000000149011612,1.2000000476837158
S_Muenzenmaier,12/2019,4,0.20000000298023224,2.299999952316284
S_Muenzenmaier,11/2019,1,0.0,0.10000000149011612
S_Muenzenmaier,08/2019,1,0.10000000149011612,1.5
S_Muenzenmaier,07/2019,2,0.20000000298023224,1.7000000476837158
S_Muenzenmaier,06/2019,3,0.20000000298023224,1.7000000476837158
S_Muenzenmaier,05/2019,1,-0.20000000298023224,0.20000000298023224
S_Muenzenmaier,04/2019,1,0.0,0.6000000238418579
S_Muenzenmaier,03/2019,1,-0.5,0.5
S_Muenzenmaier,01/2019,2,0.20000000298023224,1.0
S_Muenzenmaier,12/2018,2,0.20000000298023224,1.5
S_Muenzenmaier,11/2018,13,0.20000000298023224,10.600000381469727
S_Muenzenmaier,08/2018,1,0.5,1.600000023841858
S_Muenzenmaier,07/2018,2,0.30000001192092896,1.100000023841858
S_Muenzenmaier,06/2018,5,0.20000000298023224,2.0999999046325684
S_Muenzenmaier,05/2018,1,0.0,0.6000000238418579
S_Muenzenmaier,03/2018,5,0.0,1.5
S_Muenzenmaier,12/2017,3,0.10000000149011612,2.200000047683716
S_Muenzenmaier,11/2017,1,0.5,1.600000023841858
S_Muenzenmaier,09/2017,2,0.10000000149011612,0.30000001192092896
S_Muenzenmaier,08/2017,5,0.30000001192092896,4.5
S_Muenzenmaier,07/2017,3,0.0,0.6000000238418579
S_Muenzenmaier,06/2017,2,0.0,0.800000011920929
S_Muenzenmaier,05/2017,1,0.20000000298023224,0.699999988079071
Gerold_Otten,11/2020,1,0.30000001192092896,0.6000000238418579
Gerold_Otten,10/2020,4,0.0,2.0999999046325684
Gerold_Otten,09/2020,2,0.4000000059604645,3.0
Gerold_Otten,06/2020,2,0.0,2.200000047683716
Gerold_Otten,10/2019,1,0.20000000298023224,1.899999976158142
Gerold_Otten,09/2019,2,0.10000000149011612,1.899999976158142
Gerold_Otten,06/2019,1,0.0,0.800000011920929
Gerold_Otten,05/2019,1,0.4000000059604645,1.899999976158142
Gerold_Otten,04/2019,1,0.30000001192092896,0.8999999761581421
Gerold_Otten,03/2019,2,0.20000000298023224,2.4000000953674316
Gerold_Otten,02/2019,3,0.20000000298023224,1.5
Gerold_Otten,12/2018,4,0.20000000298023224,3.5999999046325684
Gerold_Otten,11/2018,8,0.10000000149011612,6.300000190734863
Gerold_Otten,09/2018,3,0.0,2.0999999046325684
Gerold_Otten,07/2018,2,0.20000000298023224,2.200000047683716
AfDProtschka,12/2020,1,0.0,0.0
AfDProtschka,11/2020,5,0.10000000149011612,5.199999809265137
AfDProtschka,10/2020,6,0.10000000149011612,3.5999999046325684
AfDProtschka,09/2020,3,0.20000000298023224,1.7999999523162842
AfDProtschka,08/2020,3,0.20000000298023224,2.0999999046325684
AfDProtschka,07/2020,1,0.4000000059604645,2.0
AfDProtschka,06/2020,5,0.5,6.900000095367432
AfDProtschka,05/2020,1,0.30000001192092896,0.699999988079071
AfDProtschka,04/2020,3,0.10000000149011612,3.299999952316284
AfDProtschka,03/2020,6,0.0,2.799999952316284
AfDProtschka,02/2020,4,0.0,3.299999952316284
AfDProtschka,01/2020,2,0.10000000149011612,2.5999999046325684
AfDProtschka,12/2019,1,0.4000000059604645,1.7999999523162842
AfDProtschka,11/2019,1,-0.20000000298023224,1.399999976158142
AfDProtschka,10/2019,3,0.0,1.5
AfDProtschka,09/2019,5,0.20000000298023224,8.600000381469727
AfDProtschka,08/2019,1,0.10000000149011612,0.4000000059604645
AfDProtschka,07/2019,7,0.20000000298023224,8.800000190734863
AfDProtschka,06/2019,5,0.30000001192092896,10.100000381469727
AfDProtschka,05/2019,2,0.20000000298023224,2.0999999046325684
AfDProtschka,04/2019,3,0.4000000059604645,4.900000095367432
AfDProtschka,03/2019,7,0.20000000298023224,8.399999618530273
AfDProtschka,02/2019,3,0.10000000149011612,3.5
AfDProtschka,01/2019,5,0.10000000149011612,5.0
AfDProtschka,12/2018,15,0.10000000149011612,13.5
AfDProtschka,11/2018,13,0.10000000149011612,13.199999809265137
AfDProtschka,10/2018,7,0.20000000298023224,10.399999618530273
AfDProtschka,09/2018,6,0.20000000298023224,6.800000190734863
AfDProtschka,08/2018,6,0.10000000149011612,5.199999809265137
AfDProtschka,07/2018,3,0.10000000149011612,3.299999952316284
AfDProtschka,06/2018,6,0.20000000298023224,7.900000095367432
AfDProtschka,05/2018,4,0.0,2.700000047683716
AfDProtschka,04/2018,2,0.20000000298023224,1.7999999523162842
AfDProtschka,01/2018,1,0.10000000149011612,0.10000000149011612
AfDProtschka,12/2017,1,-0.10000000149011612,0.5
AfDProtschka,11/2017,2,0.30000001192092896,1.2000000476837158
AfDProtschka,09/2017,3,0.0,1.0
AfDProtschka,08/2017,4,0.0,0.699999988079071
AfDProtschka,06/2017,1,0.20000000298023224,0.20000000298023224
AfDProtschka,03/2017,1,0.4000000059604645,0.4000000059604645
AfDProtschka,05/2016,1,0.0,0.0
AfDProtschka,01/2016,2,0.30000001192092896,0.6000000238418579
AfDProtschka,12/2015,3,0.20000000298023224,1.0
AfDProtschka,11/2015,1,0.0,0.10000000149011612
AfDProtschka,09/2015,2,0.0,0.10000000149011612
AfDProtschka,06/2015,1,0.20000000298023224,0.5
AfDProtschka,05/2015,1,0.10000000149011612,0.10000000149011612
AfDProtschka,02/2015,2,0.30000001192092896,1.600000023841858
AfDProtschka,12/2014,1,0.10000000149011612,0.10000000149011612
AfDProtschka,10/2014,1,-0.10000000149011612,0.10000000149011612
AfDProtschka,09/2014,2,0.0,0.10000000149011612
AfDProtschka,07/2014,1,0.10000000149011612,0.30000001192092896
AfDProtschka,06/2014,3,0.10000000149011612,0.4000000059604645
AfDProtschka,05/2014,1,0.0,0.4000000059604645
AfDProtschka,02/2014,6,0.20000000298023224,3.5
AfDProtschka,01/2014,1,0.30000001192092896,0.30000001192092896
AfDProtschka,10/2013,1,0.10000000149011612,0.10000000149011612